"LI_BUF_TOTAL_SUM","LI_SUINI_CAPI_SUM","LI_BUF_MEAT_mean","LI_BUF_MILK_mean","LI_BUF_MIXED_mean","ASR","Year"
244,62,16.8333333333333,13.5,10.3333333333333,"LAGO D'ORTA",2017
227,51,12.7142857142857,11.5714285714286,8.14285714285714,"LAGO D'ORTA",2018
268,78,16.1428571428571,11.5714285714286,10.5714285714286,"LAGO D'ORTA",2019
268,38,17,12.4285714285714,8.85714285714286,"LAGO D'ORTA",2020
280,34,19.8571428571429,14.1428571428571,6,"LAGO D'ORTA",2021
278,37,22,15.5,8.83333333333333,"LAGO D'ORTA",2022
277,27,22.6666666666667,15.3333333333333,8.16666666666667,"LAGO D'ORTA",2023
400,35,36.8571428571429,12.1428571428571,8.14285714285714,"LAGO D'ORTA",2024
5026,101,2237,276,0,"LAGUNARE DI CAORLE",2011
4974,101,2233.5,253.5,0,"LAGUNARE DI CAORLE",2012
5124,68,2381.5,180.5,0,"LAGUNARE DI CAORLE",2013
4927,83,2306.5,157,0,"LAGUNARE DI CAORLE",2014
5045,55,2351,171.5,0,"LAGUNARE DI CAORLE",2015
4885,39,2256.5,186,0,"LAGUNARE DI CAORLE",2016
5221,41,2419.5,191,0,"LAGUNARE DI CAORLE",2017
5336,29,2465.5,178,24.5,"LAGUNARE DI CAORLE",2018
5708,1480,1738,148.666666666667,16,"LAGUNARE DI CAORLE",2019
5492,1420,1669.33333333333,145,16.3333333333333,"LAGUNARE DI CAORLE",2020
5281,1807,1602.33333333333,144.666666666667,13.3333333333333,"LAGUNARE DI CAORLE",2021
5609,513,1719.33333333333,150.333333333333,0,"LAGUNARE DI CAORLE",2022
5234,858,1630,114.666666666667,0,"LAGUNARE DI CAORLE",2023
5136,1115,1610.66666666667,101.333333333333,0,"LAGUNARE DI CAORLE",2024
6793,6549,1158.8,167.2,32.6,"LAGUNARE DI VENEZIA",2011
6336,5200,1074,177.2,16,"LAGUNARE DI VENEZIA",2012
5795,5208,976,172,11,"LAGUNARE DI VENEZIA",2013
6620,5255,1142,158.8,23.2,"LAGUNARE DI VENEZIA",2014
6588,5258,1122,164,31.6,"LAGUNARE DI VENEZIA",2015
6522,5197,1126.8,174.2,3.4,"LAGUNARE DI VENEZIA",2016
6922,4564,1210.2,170.2,4,"LAGUNARE DI VENEZIA",2017
7760,5508,1411,136.4,4.6,"LAGUNARE DI VENEZIA",2018
7727,5458,1432,109,4.4,"LAGUNARE DI VENEZIA",2019
7881,6403,1469.4,103.4,3.4,"LAGUNARE DI VENEZIA",2020
7884,6432,1464.6,110.4,1.8,"LAGUNARE DI VENEZIA",2021
7814,6601,1463.2,98.2,1.4,"LAGUNARE DI VENEZIA",2022
7627,5082,1430.4,93.6,1.4,"LAGUNARE DI VENEZIA",2023
7333,5934,1394,72.6,0,"LAGUNARE DI VENEZIA",2024
1759,13152,18.6111111111111,79.1111111111111,0,"LOMELLINA OCCIDENTALE",2011
1669,14296,13.5555555555556,76.4444444444444,2.72222222222222,"LOMELLINA OCCIDENTALE",2012
1716,11255,12.0555555555556,80.6111111111111,2.66666666666667,"LOMELLINA OCCIDENTALE",2013
1739,6194,15.6,96.1333333333333,4.2,"LOMELLINA OCCIDENTALE",2014
1797,5775,13.75,95.0625,3.5,"LOMELLINA OCCIDENTALE",2015
1860,8140,16.2,103.266666666667,4.53333333333333,"LOMELLINA OCCIDENTALE",2016
1955,8463,13.625,103,5.5625,"LOMELLINA OCCIDENTALE",2017
1950,8812,13,117.428571428571,8.85714285714286,"LOMELLINA OCCIDENTALE",2018
1945,5565,11.7857142857143,121.928571428571,5.21428571428571,"LOMELLINA OCCIDENTALE",2019
1938,5756,13.1538461538462,133.615384615385,2.30769230769231,"LOMELLINA OCCIDENTALE",2020
2056,6085,18,126.642857142857,2.21428571428571,"LOMELLINA OCCIDENTALE",2021
2053,6428,20.2666666666667,114.8,1.8,"LOMELLINA OCCIDENTALE",2022
2215,6671,33.3571428571429,123.142857142857,1.71428571428571,"LOMELLINA OCCIDENTALE",2023
2135,5959,34.7857142857143,116.357142857143,1.35714285714286,"LOMELLINA OCCIDENTALE",2024
1401,87347,30.0833333333333,82.4166666666667,4.25,"LOMELLINA ORIENTALE",2011
1442,78466,29.75,62.3333333333333,28.0833333333333,"LOMELLINA ORIENTALE",2012
1607,77216,30.4166666666667,71.5,32,"LOMELLINA ORIENTALE",2013
1667,61422,23.3076923076923,71.3846153846154,33.5384615384615,"LOMELLINA ORIENTALE",2014
1599,49151,25.6666666666667,76.8333333333333,30.75,"LOMELLINA ORIENTALE",2015
1606,43956,20.75,86.3333333333333,26.75,"LOMELLINA ORIENTALE",2016
1794,47373,27.5833333333333,83.3333333333333,38.5833333333333,"LOMELLINA ORIENTALE",2017
1782,30743,32.8333333333333,85,30.6666666666667,"LOMELLINA ORIENTALE",2018
1644,42912,15.8333333333333,99.8333333333333,21.3333333333333,"LOMELLINA ORIENTALE",2019
1728,50129,13.8333333333333,110.916666666667,19.25,"LOMELLINA ORIENTALE",2020
1758,39039,15.8181818181818,123.545454545455,20.4545454545455,"LOMELLINA ORIENTALE",2021
1789,44692,13.6363636363636,130.272727272727,18.7272727272727,"LOMELLINA ORIENTALE",2022
1934,32312,33.1,150,10.3,"LOMELLINA ORIENTALE",2023
1986,921,28,137,15.5454545454545,"LOMELLINA ORIENTALE",2024
688,6215,29.875,56.125,0,"LOMELLINA PADANA",2011
702,4722,31.5,56.25,0,"LOMELLINA PADANA",2012
770,4738,41.7142857142857,68.2857142857143,0,"LOMELLINA PADANA",2013
815,4918,48.7142857142857,67.7142857142857,0,"LOMELLINA PADANA",2014
864,5010,58.4285714285714,65,0,"LOMELLINA PADANA",2015
944,5552,75.5,81.8333333333333,0,"LOMELLINA PADANA",2016
876,4724,56.2857142857143,68.8571428571429,0,"LOMELLINA PADANA",2017
957,5318,78.6666666666667,80.8333333333333,0,"LOMELLINA PADANA",2018
911,3273,68.3333333333333,83.5,0,"LOMELLINA PADANA",2019
877,3107,64.1666666666667,82,0,"LOMELLINA PADANA",2020
860,4136,67.8333333333333,75.5,0,"LOMELLINA PADANA",2021
882,7650,64.5,82.5,0,"LOMELLINA PADANA",2022
1361,2818,140.5,86,0.333333333333333,"LOMELLINA PADANA",2023
1289,2323,128.166666666667,86.5,0.166666666666667,"LOMELLINA PADANA",2024
1202,431,41.5714285714286,0.380952380952381,15.2857142857143,"MEDIE VALLI DEL CURONE E DEL GRUE",2011
1201,409,53.6363636363636,0.0454545454545455,0.909090909090909,"MEDIE VALLI DEL CURONE E DEL GRUE",2012
1029,401,53.5789473684211,0.105263157894737,0.473684210526316,"MEDIE VALLI DEL CURONE E DEL GRUE",2013
960,411,47.75,0.1,0.15,"MEDIE VALLI DEL CURONE E DEL GRUE",2014
1163,326,57.8,0.35,0,"MEDIE VALLI DEL CURONE E DEL GRUE",2015
1049,306,57.9444444444444,0.333333333333333,0,"MEDIE VALLI DEL CURONE E DEL GRUE",2016
1153,340,60.6842105263158,0,0,"MEDIE VALLI DEL CURONE E DEL GRUE",2017
925,361,54.4117647058824,0,0,"MEDIE VALLI DEL CURONE E DEL GRUE",2018
941,374,55.3529411764706,0,0,"MEDIE VALLI DEL CURONE E DEL GRUE",2019
963,277,64.1333333333333,0,0.0666666666666667,"MEDIE VALLI DEL CURONE E DEL GRUE",2020
914,268,53.6470588235294,0,0.117647058823529,"MEDIE VALLI DEL CURONE E DEL GRUE",2021
868,153,54.125,0,0.125,"MEDIE VALLI DEL CURONE E DEL GRUE",2022
1438,101,89.8125,0,0.0625,"MEDIE VALLI DEL CURONE E DEL GRUE",2023
1445,68,103.214285714286,0,0,"MEDIE VALLI DEL CURONE E DEL GRUE",2024
625,2857,20.25,0.3,10.7,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2011
602,3203,28.8947368421053,0.368421052631579,2.42105263157895,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2012
586,2961,28,0.263157894736842,2.57894736842105,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2013
553,3593,27.1052631578947,0.210526315789474,1.78947368421053,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2014
505,2748,26.6666666666667,0,1.38888888888889,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2015
417,2624,22.2352941176471,0,2.29411764705882,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2016
473,3153,26.75,0,2.8125,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2017
532,3774,26.3888888888889,0,3.16666666666667,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2018
515,2633,29.5,0,2.6875,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2019
550,3434,28.4117647058824,0,3.94117647058824,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2020
498,3438,27.375,0,3.75,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2021
454,120,25.5,0,2.875,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2022
563,8,28.8888888888889,0,2.38888888888889,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2023
529,257,28.3529411764706,0,2.76470588235294,"MEDIE VALLI DELLO SCRIVIA E DELL'ORBA",2024
1855,4187,49.6666666666667,27.7222222222222,25.6666666666667,"MEDIO BORMIDA",2011
1911,4118,75.7222222222222,30.2222222222222,0.222222222222222,"MEDIO BORMIDA",2012
1962,2196,75.9444444444444,32.5555555555556,0.5,"MEDIO BORMIDA",2013
1868,2033,70.1666666666667,33.3333333333333,0.277777777777778,"MEDIO BORMIDA",2014
1745,3777,65.9411764705882,36.4117647058824,0.294117647058824,"MEDIO BORMIDA",2015
1766,4054,65.1764705882353,38.3529411764706,0.352941176470588,"MEDIO BORMIDA",2016
1786,3372,69.2352941176471,35.8235294117647,0,"MEDIO BORMIDA",2017
1766,4080,70.1764705882353,33.7058823529412,0,"MEDIO BORMIDA",2018
1836,4501,77.4375,37.3125,0,"MEDIO BORMIDA",2019
1658,3772,65.4375,38.1875,0,"MEDIO BORMIDA",2020
1631,3763,67,34.9375,0,"MEDIO BORMIDA",2021
1511,900,59.5,34.9375,0,"MEDIO BORMIDA",2022
2062,21,89.125,39.75,0,"MEDIO BORMIDA",2023
1986,866,84.6875,39.4375,0,"MEDIO BORMIDA",2024
1136,5356,71.8181818181818,0,31.4545454545455,"MEDIO MONFERRATO ALESSANDRINO",2011
1175,5104,106.636363636364,0,0.181818181818182,"MEDIO MONFERRATO ALESSANDRINO",2012
894,5514,81.2727272727273,0,0,"MEDIO MONFERRATO ALESSANDRINO",2013
1078,2454,98,0,0,"MEDIO MONFERRATO ALESSANDRINO",2014
882,2879,73.5,0,0,"MEDIO MONFERRATO ALESSANDRINO",2015
983,2997,89.3636363636364,0,0,"MEDIO MONFERRATO ALESSANDRINO",2016
954,2975,86.7272727272727,0,0,"MEDIO MONFERRATO ALESSANDRINO",2017
957,3219,87,0,0,"MEDIO MONFERRATO ALESSANDRINO",2018
1113,2532,92.75,0,0,"MEDIO MONFERRATO ALESSANDRINO",2019
1018,3480,92.5454545454545,0,0,"MEDIO MONFERRATO ALESSANDRINO",2020
1250,5282,104.166666666667,0,0,"MEDIO MONFERRATO ALESSANDRINO",2021
1177,5849,90.5384615384615,0,0,"MEDIO MONFERRATO ALESSANDRINO",2022
1908,4620,146.769230769231,0,0,"MEDIO MONFERRATO ALESSANDRINO",2023
1796,5553,138.153846153846,0,0,"MEDIO MONFERRATO ALESSANDRINO",2024
14977,5687,452.09375,0.3125,15.625,"MEDIO MONFERRATO ASTIGIANO",2011
14977,5577,468.03125,0,0,"MEDIO MONFERRATO ASTIGIANO",2012
14315,5146,461.225806451613,0.548387096774194,0,"MEDIO MONFERRATO ASTIGIANO",2013
13968,5718,450.129032258065,0.451612903225806,0,"MEDIO MONFERRATO ASTIGIANO",2014
13608,5462,438.58064516129,0.387096774193548,0,"MEDIO MONFERRATO ASTIGIANO",2015
13817,5204,460.233333333333,0.333333333333333,0,"MEDIO MONFERRATO ASTIGIANO",2016
14115,4859,455.096774193548,0.225806451612903,0,"MEDIO MONFERRATO ASTIGIANO",2017
13696,5615,427.8125,0.1875,0,"MEDIO MONFERRATO ASTIGIANO",2018
13082,5696,435.566666666667,0.2,0.3,"MEDIO MONFERRATO ASTIGIANO",2019
13618,2979,453.166666666667,0,0.766666666666667,"MEDIO MONFERRATO ASTIGIANO",2020
13350,5282,429.935483870968,0,0.709677419354839,"MEDIO MONFERRATO ASTIGIANO",2021
12954,4879,446.241379310345,0,0.448275862068966,"MEDIO MONFERRATO ASTIGIANO",2022
14595,5112,470.516129032258,0.290322580645161,0,"MEDIO MONFERRATO ASTIGIANO",2023
14126,5250,522.333333333333,0.851851851851852,0,"MEDIO MONFERRATO ASTIGIANO",2024
9628,14352,29.1,933.7,0,"MEDIO PARMA",2011
9853,24102,29.4,955.9,0,"MEDIO PARMA",2012
10633,21412,33.8,1028.9,0.6,"MEDIO PARMA",2013
10354,16338,24.3,1010.2,0.9,"MEDIO PARMA",2014
10444,13919,25.7,1017.3,1.4,"MEDIO PARMA",2015
10656,19849,30.6,1033.4,1.6,"MEDIO PARMA",2016
10987,21791,23.6,1075.1,0,"MEDIO PARMA",2017
10465,21221,25.4,1019.5,1.6,"MEDIO PARMA",2018
10985,19565,28.2,1067.1,3.2,"MEDIO PARMA",2019
11565,19208,30.6,1121.3,4.6,"MEDIO PARMA",2020
11609,17349,25.2,1131.9,3.8,"MEDIO PARMA",2021
11437,19312,38.5,1103.2,2,"MEDIO PARMA",2022
11159,16122,34,1081.3,0.6,"MEDIO PARMA",2023
11115,14715,34.7,1076.8,0,"MEDIO PARMA",2024
132,40,13.1666666666667,3.33333333333333,5.5,"MONTAGNA DEL BENACO OCCIDENTALE",2011
141,43,13.1666666666667,3.5,6.83333333333333,"MONTAGNA DEL BENACO OCCIDENTALE",2012
145,43,12.1666666666667,3.33333333333333,8.66666666666667,"MONTAGNA DEL BENACO OCCIDENTALE",2013
149,43,12.8333333333333,3.66666666666667,8.33333333333333,"MONTAGNA DEL BENACO OCCIDENTALE",2014
124,47,12,3.66666666666667,5,"MONTAGNA DEL BENACO OCCIDENTALE",2015
114,39,13,3.33333333333333,2.66666666666667,"MONTAGNA DEL BENACO OCCIDENTALE",2016
133,43,13.1666666666667,3.83333333333333,5.16666666666667,"MONTAGNA DEL BENACO OCCIDENTALE",2017
105,43,11.8333333333333,4,1.66666666666667,"MONTAGNA DEL BENACO OCCIDENTALE",2018
82,32,7.33333333333333,3.66666666666667,2.66666666666667,"MONTAGNA DEL BENACO OCCIDENTALE",2019
76,37,7.83333333333333,2.83333333333333,2,"MONTAGNA DEL BENACO OCCIDENTALE",2020
105,15,8.66666666666667,7,1.83333333333333,"MONTAGNA DEL BENACO OCCIDENTALE",2021
85,4,6.33333333333333,4.83333333333333,3,"MONTAGNA DEL BENACO OCCIDENTALE",2022
154,4,15.3333333333333,6.5,3.83333333333333,"MONTAGNA DEL BENACO OCCIDENTALE",2023
127,4,10.5,7.5,3.16666666666667,"MONTAGNA DEL BENACO OCCIDENTALE",2024
1388,799,45,209.8,22.8,"MONTAGNA DEL BENACO ORIENTALE",2011
1436,959,58,211,18.2,"MONTAGNA DEL BENACO ORIENTALE",2012
1521,960,58.2,224,22,"MONTAGNA DEL BENACO ORIENTALE",2013
1579,1056,53.2,233.6,29,"MONTAGNA DEL BENACO ORIENTALE",2014
1420,1053,50.2,206.4,27.4,"MONTAGNA DEL BENACO ORIENTALE",2015
1488,1300,61.8,205,30.8,"MONTAGNA DEL BENACO ORIENTALE",2016
1475,1065,69.4,197,28.6,"MONTAGNA DEL BENACO ORIENTALE",2017
1350,1061,68,228.25,41.25,"MONTAGNA DEL BENACO ORIENTALE",2018
1307,1058,51.8,185.2,24.4,"MONTAGNA DEL BENACO ORIENTALE",2019
1336,1141,63,235.25,35.75,"MONTAGNA DEL BENACO ORIENTALE",2020
1362,592,77,216.5,47,"MONTAGNA DEL BENACO ORIENTALE",2021
1322,590,90.5,212,28,"MONTAGNA DEL BENACO ORIENTALE",2022
1167,14,88,188,15.75,"MONTAGNA DEL BENACO ORIENTALE",2023
1028,12,79.75,157.25,20,"MONTAGNA DEL BENACO ORIENTALE",2024
1394,30,1.92857142857143,25.8571428571429,71.7857142857143,"MONTAGNA DEL CANAVESE",2011
1438,21,57,44.7142857142857,1,"MONTAGNA DEL CANAVESE",2012
1392,17,55.2142857142857,42.9285714285714,1.28571428571429,"MONTAGNA DEL CANAVESE",2013
1470,37,55.3571428571429,46.2142857142857,3.42857142857143,"MONTAGNA DEL CANAVESE",2014
1382,41,61,37.5,0.214285714285714,"MONTAGNA DEL CANAVESE",2015
1425,50,63.5,37.3571428571429,0.928571428571429,"MONTAGNA DEL CANAVESE",2016
1291,64,56,34.3571428571429,1.85714285714286,"MONTAGNA DEL CANAVESE",2017
1328,59,65.5714285714286,28.2857142857143,1,"MONTAGNA DEL CANAVESE",2018
1399,28,62.2,28.7333333333333,2.33333333333333,"MONTAGNA DEL CANAVESE",2019
1303,28,56.6,25.2,5.06666666666667,"MONTAGNA DEL CANAVESE",2020
1331,31,54.9333333333333,27.7333333333333,6.06666666666667,"MONTAGNA DEL CANAVESE",2021
1333,26,56,25.1333333333333,7.73333333333333,"MONTAGNA DEL CANAVESE",2022
1239,26,50.5333333333333,23.5333333333333,8.53333333333333,"MONTAGNA DEL CANAVESE",2023
2335,26,123.933333333333,21.9333333333333,9.8,"MONTAGNA DEL CANAVESE",2024
805,416,34,80.8571428571429,0.142857142857143,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2011
778,388,31.5714285714286,79.2857142857143,0.285714285714286,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2012
856,396,36.8571428571429,85.2857142857143,0.142857142857143,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2013
818,353,30.4285714285714,86.4285714285714,0,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2014
785,374,27,80,5.14285714285714,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2015
764,373,26,79,4.14285714285714,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2016
747,365,25.1428571428571,76.7142857142857,4.85714285714286,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2017
743,364,22.5714285714286,77,6.57142857142857,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2018
759,434,22.1428571428571,74,12.2857142857143,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2019
728,352,24,68.8571428571429,11.1428571428571,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2020
680,320,21.4285714285714,67.8571428571429,7.85714285714286,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2021
652,214,19.1428571428571,63.8571428571429,10.1428571428571,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2022
758,216,32,65,11.2857142857143,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2023
738,173,25.2857142857143,69.4285714285714,10.7142857142857,"MONTAGNA DEL LAGO D'ISEO ORIENTALE",2024
286,133,3.3,7.1,3.9,"MONTAGNA DEL LARIO OCCIDENTALE",2011
303,129,4.0625,10.125,4.75,"MONTAGNA DEL LARIO OCCIDENTALE",2012
293,141,2.94444444444444,5.55555555555556,7.77777777777778,"MONTAGNA DEL LARIO OCCIDENTALE",2013
418,136,2.89473684210526,7.63157894736842,11.4736842105263,"MONTAGNA DEL LARIO OCCIDENTALE",2014
381,121,2.64705882352941,7.64705882352941,12.1176470588235,"MONTAGNA DEL LARIO OCCIDENTALE",2015
389,104,2.72222222222222,7.61111111111111,11.2777777777778,"MONTAGNA DEL LARIO OCCIDENTALE",2016
394,128,2.6,4.95,12.15,"MONTAGNA DEL LARIO OCCIDENTALE",2017
376,129,2.22222222222222,6.05555555555556,12.6111111111111,"MONTAGNA DEL LARIO OCCIDENTALE",2018
346,130,2.35294117647059,6.35294117647059,11.6470588235294,"MONTAGNA DEL LARIO OCCIDENTALE",2019
331,103,2.63157894736842,4.57894736842105,10.2105263157895,"MONTAGNA DEL LARIO OCCIDENTALE",2020
376,62,3,6.25,14.25,"MONTAGNA DEL LARIO OCCIDENTALE",2021
373,42,2.35294117647059,6.11764705882353,13.4705882352941,"MONTAGNA DEL LARIO OCCIDENTALE",2022
381,50,4.11111111111111,6.27777777777778,10.7777777777778,"MONTAGNA DEL LARIO OCCIDENTALE",2023
420,44,6.23529411764706,7.05882352941176,11.4117647058824,"MONTAGNA DEL LARIO OCCIDENTALE",2024
1345,4823,82.8,169.6,16.6,"MONTAGNA DEL MEDIO RENO",2011
1530,5075,97.2,189.6,19.2,"MONTAGNA DEL MEDIO RENO",2012
1489,4984,94.8,194.4,8.6,"MONTAGNA DEL MEDIO RENO",2013
1495,848,89.6,202.4,7,"MONTAGNA DEL MEDIO RENO",2014
1424,5058,85.8,193.8,5.2,"MONTAGNA DEL MEDIO RENO",2015
1512,6171,99.8,192.8,9.8,"MONTAGNA DEL MEDIO RENO",2016
1594,5730,95.8,212.6,10.4,"MONTAGNA DEL MEDIO RENO",2017
1506,5600,93.8,207.2,0.2,"MONTAGNA DEL MEDIO RENO",2018
1558,5588,116.6,195,0,"MONTAGNA DEL MEDIO RENO",2019
1427,6080,98.2,187.2,0,"MONTAGNA DEL MEDIO RENO",2020
1475,5167,92,197,6,"MONTAGNA DEL MEDIO RENO",2021
1628,5232,119.4,206.2,0,"MONTAGNA DEL MEDIO RENO",2022
1655,6613,110,221,0,"MONTAGNA DEL MEDIO RENO",2023
1678,6402,111.2,224.4,0,"MONTAGNA DEL MEDIO RENO",2024
454,58,83.6,7.2,0,"MONTAGNA DEL MEDIO TREBBIA",2011
434,64,77.2,9.6,0,"MONTAGNA DEL MEDIO TREBBIA",2012
449,79,80.2,9.6,0,"MONTAGNA DEL MEDIO TREBBIA",2013
472,227,77.2,17.2,0,"MONTAGNA DEL MEDIO TREBBIA",2014
556,193,84.6,26.6,0,"MONTAGNA DEL MEDIO TREBBIA",2015
527,168,81.4,24,0,"MONTAGNA DEL MEDIO TREBBIA",2016
586,97,81.8,35.4,0,"MONTAGNA DEL MEDIO TREBBIA",2017
594,97,85,33.8,0,"MONTAGNA DEL MEDIO TREBBIA",2018
627,87,110.2,15.2,0,"MONTAGNA DEL MEDIO TREBBIA",2019
540,88,92.6,15.4,0,"MONTAGNA DEL MEDIO TREBBIA",2020
526,66,85.4,19.8,0,"MONTAGNA DEL MEDIO TREBBIA",2021
1035,81,190,17,0,"MONTAGNA DEL MEDIO TREBBIA",2022
991,62,187.4,10.8,0,"MONTAGNA DEL MEDIO TREBBIA",2023
877,44,139.5,6.66666666666667,0,"MONTAGNA DEL MEDIO TREBBIA",2024
2119,12487,406.6,3.2,14,"MONTAGNA DEL SAVIO E DEL MONTONE",2011
1867,7772,357.6,2.8,13,"MONTAGNA DEL SAVIO E DEL MONTONE",2012
2062,10163,389.8,3.8,18.8,"MONTAGNA DEL SAVIO E DEL MONTONE",2013
1922,9231,363.6,4,16.8,"MONTAGNA DEL SAVIO E DEL MONTONE",2014
2210,9892,418.6,4,19.4,"MONTAGNA DEL SAVIO E DEL MONTONE",2015
2174,7606,411.6,3.8,19.4,"MONTAGNA DEL SAVIO E DEL MONTONE",2016
2213,7316,418,4.6,20,"MONTAGNA DEL SAVIO E DEL MONTONE",2017
2080,7674,406.6,2.2,7.2,"MONTAGNA DEL SAVIO E DEL MONTONE",2018
1973,7946,384.4,3.6,6.6,"MONTAGNA DEL SAVIO E DEL MONTONE",2019
2082,7745,405,4.2,7.2,"MONTAGNA DEL SAVIO E DEL MONTONE",2020
2128,6337,414.6,4.2,6.8,"MONTAGNA DEL SAVIO E DEL MONTONE",2021
4410,7803,875,3.6,3.4,"MONTAGNA DEL SAVIO E DEL MONTONE",2022
4326,7013,857.2,3,5,"MONTAGNA DEL SAVIO E DEL MONTONE",2023
4038,6755,803,0.4,4.2,"MONTAGNA DEL SAVIO E DEL MONTONE",2024
67,15,0,55,12,"MONTAGNA DEL VERBANO OCCIDENTALE",2011
48,10,10,38,0,"MONTAGNA DEL VERBANO OCCIDENTALE",2012
44,0,14,30,0,"MONTAGNA DEL VERBANO OCCIDENTALE",2013
18,0,14,3,1,"MONTAGNA DEL VERBANO OCCIDENTALE",2014
19,1,13,2,4,"MONTAGNA DEL VERBANO OCCIDENTALE",2015
19,1,10,1,8,"MONTAGNA DEL VERBANO OCCIDENTALE",2016
12,3,10,0,2,"MONTAGNA DEL VERBANO OCCIDENTALE",2017
13,3,7,0,6,"MONTAGNA DEL VERBANO OCCIDENTALE",2018
50,0,6,1,43,"MONTAGNA DEL VERBANO OCCIDENTALE",2019
11,0,5,1,5,"MONTAGNA DEL VERBANO OCCIDENTALE",2020
8,0,8,0,0,"MONTAGNA DEL VERBANO OCCIDENTALE",2021
14,0,14,0,0,"MONTAGNA DEL VERBANO OCCIDENTALE",2022
11,0,11,0,0,"MONTAGNA DEL VERBANO OCCIDENTALE",2023
30,0,29,1,0,"MONTAGNA DEL VERBANO OCCIDENTALE",2024
25,4,0.833333333333333,0,3.33333333333333,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2011
19,0,3.16666666666667,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2012
22,4,3.66666666666667,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2013
14,4,2.33333333333333,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2014
20,2,3.33333333333333,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2015
15,2,2.5,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2016
19,0,3.16666666666667,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2017
23,0,5.75,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2018
16,0,4,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2019
23,0,3.83333333333333,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2020
41,0,6.83333333333333,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2021
31,0,5.16666666666667,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2022
39,0,6.5,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2023
62,0,8.85714285714286,0,0,"MONTAGNA DEL VERBANO SUPERIORE E VALLE CANNOBINA",2024
605,220,10.3333333333333,18.2666666666667,11.7333333333333,"MONTAGNA DELL'ALTO LARIO",2011
608,242,10.4285714285714,21,12,"MONTAGNA DELL'ALTO LARIO",2012
620,204,9.8,18.3333333333333,13.2,"MONTAGNA DELL'ALTO LARIO",2013
622,225,8.66666666666667,20.4666666666667,12.3333333333333,"MONTAGNA DELL'ALTO LARIO",2014
